#TITLE                          ;KEY                ;SED2    ;SWMH
d_knights_templar               ;title              ;GRANDMASTER;GRANDMASTER
c_offaly                        ;norsegaelic        ;        ;Uíbh Fhailí
c_dublin                        ;norse              ;Dyflinarskiri;Diflinarskiri
c_dublin                        ;swedish            ;Dyflinarskiri;Diflinarskiri
c_dublin                        ;norwegian          ;Dyflinarskiri;Diflinarskiri
c_dublin                        ;danish             ;Dyflinarskiri;Diflinarskiri
c_dublin                        ;icelandic          ;Dyflinarskiri;Diflinarskiri
c_dublin                        ;gothic             ;Dyflinarskiri;Diflinarskiri
c_dublin                        ;saxon              ;        ;Difelin
c_dublin                        ;anglonorse         ;        ;Dyflin
c_dublin                        ;irish              ;        ;Duibhlinn
c_dublin                        ;scottish           ;        ;Duibhlinn
c_dublin                        ;cumbric            ;        ;Dulyn
c_dublin                        ;cornish            ;        ;Dulyn
c_dublin                        ;welsh              ;        ;Dulyn
c_dublin                        ;breton             ;        ;Dulyn
c_dublin                        ;norsegaelic        ;Dyflinarskiri;Diflinarskiri
d_leinster                      ;norse              ;        ;Laistaðr
d_leinster                      ;swedish            ;        ;Laistaðr
d_leinster                      ;norwegian          ;        ;Laistaðr
d_leinster                      ;danish             ;        ;Laistaðr
d_leinster                      ;icelandic          ;        ;Laistaðr
d_leinster                      ;gothic             ;        ;Laistaðr
d_leinster                      ;anglonorse         ;        ;Laistaðr
d_leinster                      ;irish              ;        ;Laigin
d_leinster                      ;scottish           ;        ;Laigin
d_leinster                      ;cumbric            ;        ;Laigin
d_leinster                      ;cornish            ;        ;Laigin
d_leinster                      ;welsh              ;        ;Laigin
d_leinster                      ;breton             ;        ;Laigin
d_leinster                      ;norsegaelic        ;        ;Lion
c_leinster                      ;norse              ;        ;Veisafjorð
c_leinster                      ;swedish            ;        ;Veisafjorð
c_leinster                      ;norwegian          ;        ;Veisafjorð
c_leinster                      ;danish             ;        ;Veisafjorð
c_leinster                      ;icelandic          ;        ;Veisafjorð
c_leinster                      ;gothic             ;        ;Veisafjorð
c_leinster                      ;saxon              ;        ;Waesfjord
c_leinster                      ;anglonorse         ;        ;Veisafjorð
c_leinster                      ;irish              ;        ;Loch Garman
c_leinster                      ;scottish           ;        ;Loch Garman
c_leinster                      ;cumbric            ;        ;Loch Garman
c_leinster                      ;cornish            ;        ;Loch Garman
c_leinster                      ;welsh              ;        ;Loch Garman
c_leinster                      ;breton             ;        ;Loch Garman
c_leinster                      ;norsegaelic        ;        ;Veisafjorð
c_kildare                       ;anglonorse         ;        ;Cheeill Darey
c_kildare                       ;irish              ;        ;Cill Dara
c_kildare                       ;scottish           ;        ;Cill Dara
c_kildare                       ;cumbric            ;        ;Cill Dara
c_kildare                       ;cornish            ;        ;Cill Dara
c_kildare                       ;welsh              ;        ;Cill Dara
c_kildare                       ;breton             ;        ;Cill Dara
c_wicklow                       ;norse              ;        ;Wykynlo
c_wicklow                       ;swedish            ;        ;Wykynlo
c_wicklow                       ;norwegian          ;        ;Wykynlo
c_wicklow                       ;danish             ;        ;Wykynlo
c_wicklow                       ;icelandic          ;        ;Wykynlo
c_wicklow                       ;gothic             ;        ;Wykynlo
c_wicklow                       ;saxon              ;        ;Wygingelow
c_wicklow                       ;anglonorse         ;        ;Wykynlo
c_wicklow                       ;irish              ;        ;Cill Mhantáin
c_wicklow                       ;scottish           ;        ;Cill Mhantáin
c_wicklow                       ;cumbric            ;        ;Cill Mhantáin
c_wicklow                       ;cornish            ;        ;Cill Mhantáin
c_wicklow                       ;welsh              ;        ;Cill Mhantáin
c_wicklow                       ;breton             ;        ;Cill Mhantáin
c_wicklow                       ;norsegaelic        ;        ;Wykynlo
c_ossory                        ;irish              ;        ;Osraige
c_ossory                        ;scottish           ;        ;Osraige
c_ossory                        ;cumbric            ;        ;Osraige
c_ossory                        ;cornish            ;        ;Osraige
c_ossory                        ;welsh              ;        ;Osraige
c_ossory                        ;breton             ;        ;Osraige
c_ossory                        ;norsegaelic        ;        ;Osraige
d_munster                       ;irish              ;Desmond ;Deas-Mhumhain
d_munster                       ;scottish           ;Desmond ;Deas-Mhumhain
d_munster                       ;cumbric            ;Desmond ;Deas-Mhumhain
d_munster                       ;cornish            ;Desmond ;Deas-Mhumhain
d_munster                       ;welsh              ;Desmond ;Deas-Mhumhain
d_munster                       ;breton             ;Desmond ;Deas-Mhumhain
d_munster                       ;norsegaelic        ;Desmond ;Deas-Mhumhain
c_desmond                       ;norse              ;        ;Cheree
c_desmond                       ;swedish            ;        ;Cheree
c_desmond                       ;norwegian          ;        ;Cheree
c_desmond                       ;danish             ;        ;Cheree
c_desmond                       ;icelandic          ;        ;Cheree
c_desmond                       ;gothic             ;        ;Cheree
c_desmond                       ;anglonorse         ;        ;Cheree
c_desmond                       ;irish              ;        ;Ciarraighe
c_desmond                       ;scottish           ;        ;Chiarraí
c_desmond                       ;cumbric            ;        ;Ciarraighe
c_desmond                       ;cornish            ;        ;Ciarraighe
c_desmond                       ;welsh              ;        ;Ciarraighe
c_desmond                       ;breton             ;        ;Ciarraighe
c_desmond                       ;norsegaelic        ;        ;Ciarraighe
c_limerick                      ;norse              ;        ;Hlymrekr
c_limerick                      ;swedish            ;        ;Hlymrekr
c_limerick                      ;norwegian          ;        ;Hlymrekr
c_limerick                      ;danish             ;        ;Hlymrekr
c_limerick                      ;icelandic          ;        ;Hlymrekr
c_limerick                      ;gothic             ;        ;Hlymrekr
c_limerick                      ;anglonorse         ;        ;Limmeragh
c_limerick                      ;irish              ;        ;Luimnigh
c_limerick                      ;scottish           ;        ;Luimnigh
c_limerick                      ;cumbric            ;        ;Luimnigh
c_limerick                      ;cornish            ;        ;Luimnigh
c_limerick                      ;welsh              ;        ;Luimnigh
c_limerick                      ;breton             ;        ;Luimnigh
c_limerick                      ;norsegaelic        ;        ;Hlymrekr
c_cork                          ;norse              ;        ;Chorkee
c_cork                          ;swedish            ;        ;Chorkee
c_cork                          ;norwegian          ;        ;Chorkee
c_cork                          ;danish             ;        ;Chorkee
c_cork                          ;icelandic          ;        ;Chorkee
c_cork                          ;gothic             ;        ;Chorkee
c_cork                          ;anglonorse         ;        ;Chorkee
c_cork                          ;irish              ;        ;Corcaigh
c_cork                          ;scottish           ;        ;Corcaigh
c_cork                          ;cumbric            ;        ;Corc
c_cork                          ;cornish            ;        ;Corc
c_cork                          ;welsh              ;        ;Corc
c_cork                          ;breton             ;        ;Corc
c_cork                          ;norsegaelic        ;        ;Cork
c_ormond                        ;norse              ;        ;Veðrafjorðr
c_ormond                        ;swedish            ;        ;Veðrafjorðr
c_ormond                        ;norwegian          ;        ;Veðrafjorðr
c_ormond                        ;danish             ;        ;Veðrafjorðr
c_ormond                        ;icelandic          ;        ;Veðrafjorðr
c_ormond                        ;gothic             ;        ;Veðrafjorðr
c_ormond                        ;saxon              ;        ;Wæterford
c_ormond                        ;anglonorse         ;        ;Veðrafjorðr
c_ormond                        ;irish              ;        ;An Déise
c_ormond                        ;scottish           ;        ;An Déise
c_ormond                        ;cumbric            ;        ;An Déise
c_ormond                        ;cornish            ;        ;An Déise
c_ormond                        ;welsh              ;        ;An Déise
c_ormond                        ;breton             ;        ;An Déise
c_ormond                        ;norsegaelic        ;        ;Veðrafjorðr
c_thomond                       ;irish              ;        ;An Clár
c_thomond                       ;scottish           ;        ;An Clár
c_thomond                       ;cumbric            ;        ;An Clár
c_thomond                       ;cornish            ;        ;An Clár
c_thomond                       ;welsh              ;        ;An Cláir
c_thomond                       ;breton             ;        ;An Clár
c_thomond                       ;norsegaelic        ;        ;Yn Claair
c_tipperary                     ;irish              ;        ;Tiobraid Árann
c_tipperary                     ;scottish           ;        ;Tiobraid Árann
c_tipperary                     ;welsh              ;        ;Tiobraid Árann
c_tipperary                     ;norsegaelic        ;        ;Hybbyrt Aarey
k_scotland                      ;norse              ;        ;Skotlandi
k_scotland                      ;swedish            ;        ;Skotlandi
k_scotland                      ;norwegian          ;        ;Skotlandi
k_scotland                      ;danish             ;        ;Skotlandi
k_scotland                      ;icelandic          ;        ;Skotlandi
k_scotland                      ;gothic             ;        ;Skotlandi
k_scotland                      ;english            ;        ;Scotland
k_scotland                      ;saxon              ;        ;Scotland
k_scotland                      ;anglonorse         ;        ;Skotlandi
k_scotland                      ;irish              ;        ;Alba
k_scotland                      ;scottish           ;        ;Alba
k_scotland                      ;cumbric            ;        ;Alba
k_scotland                      ;cornish            ;        ;Alba
k_scotland                      ;welsh              ;        ;Alba
k_scotland                      ;breton             ;        ;Alba
k_scotland                      ;norsegaelic        ;        ;Alba
d_galloway                      ;english            ;        ;Galloway
d_galloway                      ;saxon              ;        ;Galloway
d_galloway                      ;anglonorse         ;        ;Galloway
d_galloway                      ;irish              ;        ;Gall Ghaidheal
d_galloway                      ;scottish           ;        ;Gall Ghaidheal
d_galloway                      ;cumbric            ;        ;Gall Ghaidheal
d_galloway                      ;cornish            ;        ;Gall Ghaidheal
d_galloway                      ;welsh              ;        ;Gall Ghaidheal
d_galloway                      ;breton             ;        ;Gall Ghaidheal
d_galloway                      ;norsegaelic        ;        ;Gall Ghaidheal
c_galloway                      ;english            ;        ;Galloway
c_galloway                      ;saxon              ;        ;Galloway
c_galloway                      ;anglonorse         ;        ;Galloway
c_galloway                      ;irish              ;        ;Gall Ghaidheal
c_galloway                      ;scottish           ;        ;Gall Ghaidheal
c_galloway                      ;cumbric            ;        ;Gall Ghaidheal
c_galloway                      ;cornish            ;        ;Gall Ghaidheal
c_galloway                      ;welsh              ;        ;Gall Ghaidheal
c_galloway                      ;breton             ;        ;Gall Ghaidheal
c_galloway                      ;norsegaelic        ;        ;Gall Ghaidheal
c_carrick                       ;english            ;        ;Carrick
c_carrick                       ;saxon              ;        ;Carrick
c_carrick                       ;anglonorse         ;        ;Carrick
c_carrick                       ;irish              ;        ;A' Charraig
c_carrick                       ;scottish           ;        ;A' Charraig
c_carrick                       ;cumbric            ;        ;A' Charraig
c_carrick                       ;cornish            ;        ;A' Charraig
c_carrick                       ;welsh              ;        ;A' Charraig
c_carrick                       ;breton             ;        ;A' Charraig
c_carrick                       ;norsegaelic        ;        ;A' Charraig
d_lothian                       ;english            ;        ;Lothian
d_lothian                       ;saxon              ;        ;Lothen
d_lothian                       ;anglonorse         ;        ;Lothian
d_lothian                       ;irish              ;        ;Lodainn
d_lothian                       ;scottish           ;        ;Lodainn
d_lothian                       ;cumbric            ;        ;Lleuddiniawn
d_lothian                       ;cornish            ;        ;Lleuddiniawn
d_lothian                       ;welsh              ;        ;Lleuddiniawn
d_lothian                       ;breton             ;        ;Lleuddiniawn
d_lothian                       ;norsegaelic        ;        ;Lodainn
c_lothian                       ;english            ;        ;Lothian
c_lothian                       ;saxon              ;        ;Lothen
c_lothian                       ;anglonorse         ;        ;Lothian
c_lothian                       ;irish              ;        ;Lodainn
c_lothian                       ;scottish           ;        ;Lodainn
c_lothian                       ;cumbric            ;        ;Lleuddiniawn
c_lothian                       ;cornish            ;        ;Lleuddiniawn
c_lothian                       ;welsh              ;        ;Lleuddiniawn
c_lothian                       ;breton             ;        ;Lleuddiniawn
c_lothian                       ;norsegaelic        ;        ;Lodainn
c_dunbar                        ;norse              ;Berwick ;Berewic
c_dunbar                        ;swedish            ;Berwick ;Berewic
c_dunbar                        ;norwegian          ;Berwick ;Berewic
c_dunbar                        ;danish             ;Berwick ;Berewic
c_dunbar                        ;icelandic          ;Berwick ;Berewic
c_dunbar                        ;gothic             ;Berwick ;Berewic
c_dunbar                        ;english            ;Berwick ;Berwick
c_dunbar                        ;saxon              ;Berwick ;Berewic
c_dunbar                        ;anglonorse         ;Berwick ;Berewic
c_dunbar                        ;irish              ;Berwick ;Bearaig-a-Deas
c_dunbar                        ;scottish           ;Berwick ;Berik
c_dunbar                        ;cumbric            ;Berwick ;Caerferwig
c_dunbar                        ;cornish            ;Berwick ;Caerferwig
c_dunbar                        ;welsh              ;Berwick ;Caerferwig
c_dunbar                        ;breton             ;Berwick ;Caerferwig
c_dunbar                        ;norsegaelic        ;Berwick ;Bearaig-a-Deas
c_teviotdale                    ;norse              ;Roxburgh;Roxborg
c_teviotdale                    ;swedish            ;Roxburgh;Roxborg
c_teviotdale                    ;norwegian          ;Roxburgh;Roxborg
c_teviotdale                    ;danish             ;Roxburgh;Roxburgh
c_teviotdale                    ;icelandic          ;Roxburgh;Roxborg
c_teviotdale                    ;gothic             ;Roxburgh;Roxborg
c_teviotdale                    ;english            ;Roxburgh;Roxburgh
c_teviotdale                    ;saxon              ;Roxburgh;Hrocasburh
c_teviotdale                    ;anglonorse         ;Roxburgh;Hrocasburh
c_teviotdale                    ;irish              ;Roxburgh;Rosbroch
c_teviotdale                    ;scottish           ;Roxburgh;Rosbroch
c_teviotdale                    ;cumbric            ;Roxburgh;Rosbroch
c_teviotdale                    ;cornish            ;Roxburgh;Rosbroch
c_teviotdale                    ;welsh              ;Roxburgh;Rosbroch
c_teviotdale                    ;breton             ;Roxburgh;Rosbroch
c_teviotdale                    ;norsegaelic        ;Roxburgh;Rosbroch
d_albany                        ;english            ;        ;Albany
d_albany                        ;saxon              ;        ;Albany
d_albany                        ;anglonorse         ;        ;Albany
d_albany                        ;irish              ;Kincardine;An Mhaorine
d_albany                        ;scottish           ;Kincardine;An Mhaorine
d_albany                        ;cumbric            ;Kincardine;An Mhaorine
d_albany                        ;cornish            ;Kincardine;An Mhaorine
d_albany                        ;welsh              ;Kincardine;An Mhaorine
d_albany                        ;breton             ;Kincardine;An Mhaorine
d_albany                        ;norsegaelic        ;Kincardine;An Mhaorine
c_gowrie                        ;english            ;        ;Gowrie
c_gowrie                        ;saxon              ;        ;Gowrie
c_gowrie                        ;anglonorse         ;        ;Gowrie
c_gowrie                        ;irish              ;        ;Gobharaidh
c_gowrie                        ;scottish           ;        ;Gobharaidh
c_gowrie                        ;cumbric            ;        ;Gobharaidh
c_gowrie                        ;cornish            ;        ;Gobharaidh
c_gowrie                        ;welsh              ;        ;Gobharaidh
c_gowrie                        ;breton             ;        ;Gobharaidh
c_gowrie                        ;norsegaelic        ;        ;Gobharaidh
c_fife                          ;saxon              ;        ;Fife
c_fife                          ;irish              ;        ;Fìobha
c_fife                          ;scottish           ;        ;Fìobha
c_fife                          ;cumbric            ;        ;Fìobha
c_fife                          ;cornish            ;        ;Fìobha
c_fife                          ;welsh              ;        ;Fìobha
c_fife                          ;breton             ;        ;Fìobha
c_fife                          ;norsegaelic        ;        ;Fìobha
c_strathearn                    ;english            ;        ;Strathearn
c_strathearn                    ;saxon              ;        ;Strathearn
c_strathearn                    ;anglonorse         ;        ;Strathearn
c_strathearn                    ;irish              ;        ;Srath Èireann
c_strathearn                    ;scottish           ;        ;Srath Èireann
c_strathearn                    ;cumbric            ;        ;Srath Èireann
c_strathearn                    ;cornish            ;        ;Srath Èireann
c_strathearn                    ;welsh              ;        ;Srath Èireann
c_strathearn                    ;breton             ;        ;Srath Èireann
c_strathearn                    ;norsegaelic        ;        ;Srath Èireann
c_atholl                        ;english            ;        ;Atholl
c_atholl                        ;saxon              ;        ;Atholl
c_atholl                        ;anglonorse         ;        ;Atholl
c_atholl                        ;irish              ;        ;Athall
c_atholl                        ;scottish           ;        ;Athall
c_atholl                        ;cumbric            ;        ;Athall
c_atholl                        ;cornish            ;        ;Athall
c_atholl                        ;welsh              ;        ;Athall
c_atholl                        ;breton             ;        ;Athall
c_atholl                        ;norsegaelic        ;        ;Athall
d_moray                         ;english            ;        ;Moray
d_moray                         ;saxon              ;        ;Moray
d_moray                         ;anglonorse         ;        ;Moray
d_moray                         ;irish              ;        ;Moireabh
d_moray                         ;scottish           ;        ;Moireabh
d_moray                         ;cumbric            ;        ;Moireibh
d_moray                         ;cornish            ;        ;Moireibh
d_moray                         ;welsh              ;        ;Moireabh
d_moray                         ;breton             ;        ;Moireibh
d_moray                         ;norsegaelic        ;        ;Moireabh
c_moray                         ;english            ;        ;Moray
c_moray                         ;saxon              ;        ;Moray
c_moray                         ;anglonorse         ;        ;Moray
c_moray                         ;irish              ;        ;Moireibh
c_moray                         ;scottish           ;        ;Moireibh
c_moray                         ;cumbric            ;        ;Moireibh
c_moray                         ;cornish            ;        ;Moireibh
c_moray                         ;welsh              ;        ;Moireibh
c_moray                         ;breton             ;        ;Moireibh
c_moray                         ;norsegaelic        ;        ;Moireibh
c_ross                          ;english            ;        ;Ross
c_ross                          ;saxon              ;        ;Ross
c_ross                          ;anglonorse         ;        ;Ross
c_ross                          ;irish              ;        ;Ros
c_ross                          ;scottish           ;        ;Ros
c_ross                          ;cumbric            ;        ;Ros
c_ross                          ;cornish            ;        ;Ros
c_ross                          ;welsh              ;        ;Ros
c_ross                          ;norsegaelic        ;        ;Ros
c_inbhirnis                     ;english            ;        ;Inverness
c_inbhirnis                     ;saxon              ;        ;Inverness
c_inbhirnis                     ;anglonorse         ;        ;Inverness
c_inbhirnis                     ;irish              ;        ;Inbhir Nis
c_inbhirnis                     ;scottish           ;        ;Inbhir Nis
c_inbhirnis                     ;cumbric            ;        ;Inbhir Nis
c_inbhirnis                     ;cornish            ;        ;Inbhir Nis
c_inbhirnis                     ;welsh              ;        ;Inbhir Nis
c_inbhirnis                     ;breton             ;        ;Inbhir Nis
c_inbhirnis                     ;norsegaelic        ;        ;Inbhir Nis
d_aberdeen                      ;english            ;        ;Aberdeen
d_aberdeen                      ;saxon              ;        ;Aberdeen
d_aberdeen                      ;anglonorse         ;        ;Aberdeen
d_aberdeen                      ;irish              ;        ;Obar Dheathain
d_aberdeen                      ;scottish           ;        ;Obar Dheathain
d_aberdeen                      ;cumbric            ;        ;Obar Dheathain
d_aberdeen                      ;cornish            ;        ;Obar Dheathain
d_aberdeen                      ;welsh              ;        ;Obar Dheathain
d_aberdeen                      ;breton             ;        ;Obar Dheathain
d_aberdeen                      ;norsegaelic        ;        ;Obar Dheathain
c_buchan                        ;english            ;        ;Buchan
c_buchan                        ;saxon              ;        ;Buchan
c_buchan                        ;anglonorse         ;        ;Buchan
c_buchan                        ;irish              ;        ;Buchan
c_buchan                        ;scottish           ;        ;Buchan
c_buchan                        ;cumbric            ;Banff   ;Bhanbh
c_buchan                        ;cornish            ;Banff   ;Bhanbh
c_buchan                        ;welsh              ;        ;Buchan
c_buchan                        ;breton             ;Banff   ;Bhanbh
c_buchan                        ;norsegaelic        ;        ;Buchan
c_obardheathain                 ;english            ;        ;Aberdeen
c_obardheathain                 ;saxon              ;        ;Aberdeen
c_obardheathain                 ;irish              ;        ;Obar Dheathain
c_obardheathain                 ;scottish           ;        ;Obar Dheathain
c_obardheathain                 ;cumbric            ;        ;Obar Dheathain
c_obardheathain                 ;cornish            ;        ;Obar Dheathain
c_obardheathain                 ;welsh              ;        ;Obar Dheathain
c_obardheathain                 ;breton             ;        ;Obar Dheathain
c_obardheathain                 ;norsegaelic        ;        ;Obar Dheathain
c_cinnchardainn                 ;norse              ;        ;Kincardine
c_cinnchardainn                 ;swedish            ;        ;Kincardine
c_cinnchardainn                 ;norwegian          ;        ;Kincardine
c_cinnchardainn                 ;danish             ;        ;Kincardine
c_cinnchardainn                 ;icelandic          ;        ;Kincardine
c_cinnchardainn                 ;gothic             ;        ;Kincardine
c_cinnchardainn                 ;english            ;        ;Kincardine
c_cinnchardainn                 ;saxon              ;        ;Kincardine
c_cinnchardainn                 ;anglonorse         ;        ;Kincardine
c_cinnchardainn                 ;irish              ;        ;Cinn Chàrdainn
c_cinnchardainn                 ;scottish           ;        ;Cinn Chàrdainn
c_cinnchardainn                 ;cumbric            ;        ;Cinn Chàrdainn
c_cinnchardainn                 ;cornish            ;        ;Cinn Chàrdainn
c_cinnchardainn                 ;welsh              ;        ;Cinn Chàrdainn
c_cinnchardainn                 ;breton             ;        ;Cinn Chàrdainn
c_cinnchardainn                 ;norsegaelic        ;        ;Cinn Chàrdainn
d_sutherland                    ;norse              ;        ;Suðrland
d_sutherland                    ;swedish            ;        ;Suðrland
d_sutherland                    ;norwegian          ;        ;Suðrland
d_sutherland                    ;danish             ;        ;Syndræland
d_sutherland                    ;icelandic          ;        ;Suðrland
d_sutherland                    ;gothic             ;        ;Suðrland
d_sutherland                    ;english            ;        ;Sutherland
d_sutherland                    ;saxon              ;        ;Suþland
d_sutherland                    ;anglonorse         ;        ;Suðrland
d_sutherland                    ;irish              ;        ;Cataibh
d_sutherland                    ;scottish           ;        ;Cataibh
d_sutherland                    ;cumbric            ;        ;Cataibh
d_sutherland                    ;cornish            ;        ;Cataibh
d_sutherland                    ;welsh              ;        ;Cataibh
d_sutherland                    ;breton             ;        ;Cataibh
d_sutherland                    ;norsegaelic        ;        ;Cataibh
c_sutherland                    ;norse              ;        ;Suðrland
c_sutherland                    ;swedish            ;        ;Suðrland
c_sutherland                    ;norwegian          ;        ;Suðrland
c_sutherland                    ;danish             ;        ;Suðrland
c_sutherland                    ;icelandic          ;        ;Suðrland
c_sutherland                    ;gothic             ;        ;Suðrland
c_sutherland                    ;english            ;        ;Sutherland
c_sutherland                    ;saxon              ;        ;Suþland
c_sutherland                    ;anglonorse         ;        ;Suðrland
c_sutherland                    ;irish              ;        ;Cataibh
c_sutherland                    ;scottish           ;        ;Cataibh
c_sutherland                    ;cumbric            ;        ;Cataibh
c_sutherland                    ;cornish            ;        ;Cataibh
c_sutherland                    ;welsh              ;        ;Cataibh
c_sutherland                    ;breton             ;        ;Cataibh
c_sutherland                    ;norsegaelic        ;        ;Cataibh
c_caithness                     ;english            ;        ;Caithness
c_caithness                     ;saxon              ;        ;Caithness
c_caithness                     ;anglonorse         ;        ;Caithness
c_caithness                     ;irish              ;        ;Gallaibh
c_caithness                     ;scottish           ;        ;Gallaibh
c_caithness                     ;cumbric            ;        ;Gallaibh
c_caithness                     ;cornish            ;        ;Gallaibh
c_caithness                     ;welsh              ;        ;Gallaibh
c_caithness                     ;breton             ;        ;Gallaibh
c_caithness                     ;norsegaelic        ;        ;Gallaibh
d_strathclyde                   ;english            ;        ;Strathclyde
d_strathclyde                   ;saxon              ;        ;Strathclyde
d_strathclyde                   ;anglonorse         ;        ;Strathclyde
d_strathclyde                   ;irish              ;        ;Alt Chluaidh
d_strathclyde                   ;scottish           ;        ;Strathclyde
d_strathclyde                   ;cumbric            ;        ;Ystrad Clut
d_strathclyde                   ;cornish            ;        ;Ystrad Clut
d_strathclyde                   ;welsh              ;        ;Ystrad Clut
d_strathclyde                   ;breton             ;        ;Ystrad Clut
d_strathclyde                   ;norsegaelic        ;        ;Alt Chluaidh
c_dunbreatainn                  ;english            ;        ;Lennox
c_dunbreatainn                  ;saxon              ;        ;Lennox
c_dunbreatainn                  ;anglonorse         ;        ;Lennox
c_dunbreatainn                  ;irish              ;        ;Dùn Breatainn
c_dunbreatainn                  ;scottish           ;        ;Lennox
c_dunbreatainn                  ;cumbric            ;        ;Alt Clut
c_dunbreatainn                  ;cornish            ;        ;Alt Clut
c_dunbreatainn                  ;welsh              ;        ;Alt Clut
c_dunbreatainn                  ;breton             ;        ;Alt Clut
c_dunbreatainn                  ;norsegaelic        ;        ;Lennox
c_rinnfriu                      ;english            ;Strathclyde;Strathclyde
c_rinnfriu                      ;saxon              ;Strathclyde;Strathclyde
c_rinnfriu                      ;anglonorse         ;Strathclyde;Strathclyde
c_rinnfriu                      ;irish              ;Strathclyde;Strathclyde
c_rinnfriu                      ;scottish           ;Strathclyde;Strathclyde
c_rinnfriu                      ;welsh              ;Strathclyde;Strathclyde
c_rinnfriu                      ;norsegaelic        ;Strathclyde;Strathclyde
c_clydesdale                    ;english            ;        ;Clydesdale
c_clydesdale                    ;saxon              ;        ;Clydesdale
c_clydesdale                    ;anglonorse         ;        ;Clydesdale
c_clydesdale                    ;irish              ;        ;Clydesdale
c_clydesdale                    ;scottish           ;        ;Clydesdale
c_clydesdale                    ;welsh              ;        ;Clydesdale
c_clydesdale                    ;norsegaelic        ;        ;Clydesdale
c_dunphris                      ;english            ;        ;Annandale
c_dunphris                      ;saxon              ;        ;Annandale
c_dunphris                      ;anglonorse         ;        ;Annandale
c_dunphris                      ;irish              ;        ;Srath Anann
c_dunphris                      ;scottish           ;        ;Srath Anann
c_dunphris                      ;cumbric            ;        ;Srath Anann
c_dunphris                      ;cornish            ;        ;Srath Anann
c_dunphris                      ;welsh              ;        ;Srath Anann
c_dunphris                      ;breton             ;        ;Srath Anann
c_dunphris                      ;norsegaelic        ;        ;Srath Anann
k_ellan_vannin                  ;norse              ;        ;Mön
k_ellan_vannin                  ;swedish            ;        ;Mön
k_ellan_vannin                  ;norwegian          ;        ;Mön
k_ellan_vannin                  ;danish             ;        ;Mön
k_ellan_vannin                  ;icelandic          ;        ;Mön
k_ellan_vannin                  ;gothic             ;        ;Mön
k_ellan_vannin                  ;english            ;        ;Mann
k_ellan_vannin                  ;saxon              ;        ;Mann
k_ellan_vannin                  ;anglonorse         ;        ;Mön
k_ellan_vannin                  ;irish              ;Dál Riata;Dál Riata
k_ellan_vannin                  ;scottish           ;        ;Vannin
k_ellan_vannin                  ;cumbric            ;        ;Manau
k_ellan_vannin                  ;cornish            ;        ;Manav
k_ellan_vannin                  ;welsh              ;        ;Manau
k_ellan_vannin                  ;breton             ;        ;Manav
k_ellan_vannin                  ;norsegaelic        ;        ;Vannin
d_ellan_vannin                  ;norse              ;        ;Mön
d_ellan_vannin                  ;swedish            ;        ;Mön
d_ellan_vannin                  ;norwegian          ;        ;Mön
d_ellan_vannin                  ;danish             ;        ;Mön
d_ellan_vannin                  ;icelandic          ;        ;Mön
d_ellan_vannin                  ;gothic             ;        ;Mön
d_ellan_vannin                  ;english            ;        ;Mann
d_ellan_vannin                  ;saxon              ;        ;Mann
d_ellan_vannin                  ;anglonorse         ;        ;Mön
d_ellan_vannin                  ;irish              ;        ;Mano
d_ellan_vannin                  ;scottish           ;        ;Vannin
d_ellan_vannin                  ;cumbric            ;        ;Manau
d_ellan_vannin                  ;welsh              ;        ;Manau
d_ellan_vannin                  ;norsegaelic        ;        ;Vannin
c_isle_of_man                   ;norse              ;        ;Mön
c_isle_of_man                   ;swedish            ;        ;Mön
c_isle_of_man                   ;norwegian          ;        ;Mön
c_isle_of_man                   ;danish             ;        ;Mön
c_isle_of_man                   ;icelandic          ;        ;Mön
c_isle_of_man                   ;gothic             ;        ;Mön
c_isle_of_man                   ;english            ;        ;Mann
c_isle_of_man                   ;saxon              ;        ;Mann
c_isle_of_man                   ;anglonorse         ;        ;Mön
c_isle_of_man                   ;irish              ;        ;Mano
c_isle_of_man                   ;scottish           ;        ;Vannin
c_isle_of_man                   ;cumbric            ;        ;Manau
c_isle_of_man                   ;welsh              ;        ;Manau
c_isle_of_man                   ;norsegaelic        ;        ;Vannin
d_hebrides                      ;norse              ;Lochlann;Laithlinn
d_hebrides                      ;swedish            ;Lochlann;Laithlinn
d_hebrides                      ;norwegian          ;Lochlann;Laithlinn
d_hebrides                      ;danish             ;Lochlann;Laithlinn
d_hebrides                      ;icelandic          ;Lochlann;Laithlinn
d_hebrides                      ;gothic             ;Lochlann;Laithlinn
d_hebrides                      ;english            ;        ;Inner Hebrides
d_hebrides                      ;saxon              ;        ;Inner Hebrides
d_hebrides                      ;anglonorse         ;Lochlann;Laithlinn
d_hebrides                      ;irish              ;Argyll  ;Airer Ghaidheal
d_hebrides                      ;scottish           ;Argyll  ;Airer Ghaidheal
d_hebrides                      ;welsh              ;Argyll  ;Airer Ghaidheal
d_hebrides                      ;norsegaelic        ;Lochlann;Laithlinn
c_argyll                        ;english            ;        ;Argyll
c_argyll                        ;saxon              ;        ;Argyll
c_argyll                        ;anglonorse         ;        ;Argyll
c_argyll                        ;irish              ;        ;Earra Ghaidheal
c_argyll                        ;scottish           ;        ;Earra Ghaidheal
c_argyll                        ;welsh              ;        ;Earra Ghaidheal
c_argyll                        ;norsegaelic        ;        ;Earra Ghaidheal
