#CODE                                 ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x;;;;
#Bohemia,,,,,,,,,,,,,,;;;;
#,,,,,,,,,,,,,,;;;;
c_durham_adj                          ;Durham  ;Durhamish;;Durhamian
c_durham_adj_saxon                    ;        ;Dunholmisc;;
c_durham_adj_norse                    ;Durham  ;Dunholmr;;Dunholmer
c_durham_adj_norwegian                ;Durham  ;Dunholmr;;Dunholmer
c_durham_adj_icelandic                ;        ;Dunholmr;;
c_durham_adj_norsegaelic              ;        ;Dunholmr;;
c_durham_adj_gothic                   ;        ;Dunholmr;;
c_durham_adj_swedish                  ;Durham  ;Dunholmr;;Dunholmer
c_durham_adj_danish                   ;Durham  ;Dunholmr;;Dunholmer
c_durham_adj_norman                   ;        ;Duresmean;;
#,,,,,,,,,,,,,,;;;;
c_cumberland_adj                      ;Cumberland;Cumberlandish;;Cumberlander
c_cumberland_adj_saxon                ;Cumbrian;Cumbrisc;;
c_cumberland_adj_norse                ;Cumbrian;Cumbrir;;
c_cumberland_adj_norwegian            ;Cumbrian;Cumbrir;;
c_cumberland_adj_icelandic            ;Cumbrian;Cumbrir;;
c_cumberland_adj_norsegaelic          ;Cumbrian;Cumbrir;;
c_cumberland_adj_gothic               ;Cumbrian;Cumbrir;;
c_cumberland_adj_swedish              ;Cumbrian;Cumbrir;;
c_cumberland_adj_danish               ;Cumbrian;Cumbrir;;
c_cumberland_adj_irish                ;Carlisle;Cathair Luailan;;
c_cumberland_adj_scottish             ;Carlisle;Cathair Luailan;;
c_cumberland_adj_cumbric              ;Carlisle;Cair Ligualidan;;
c_cumberland_adj_welsh                ;Carlisle;Cair Ligualidan;;
c_cumberland_adj_breton               ;Carlisle;Cair Ligualidan;;
c_cumberland_adj_cornish              ;Carlisle;Cair Ligualidan;;
#,,,,,,,,,,,,,,;;;;
c_jersey_adj                          ;        ;Îles d'la Manche;;
#Ireland,,,,,,,,,,,,,,;;;;
c_ulster_adj                          ;Antrim  ;Antrimian;;Ulsterian
c_breifne_adj                         ;Leitrim ;Leitrimian;;Breifnian
c_connacht_adj                        ;Mayo    ;Mayish;;Connachtian
c_thomond_adj                         ;Clare   ;Clarish;;Thomondian
c_desmond_adj                         ;Kerry   ;Kerryan;;Desmondian
c_ormond_adj                          ;Waterford;Waterfordian;;Ormondian
c_leinster_adj                        ;Wexford ;Wexfordian;;Leinsterian
c_moylurg_adj                         ;        ;Moylurgan;;
c_moylurg_adj_irish                   ;        ;Magh Luirgan;;
c_moylurg_adj_norsegaelic             ;        ;Magh Luirgan;;
c_moylurg_adj_scottish                ;        ;Magh Luirgan;;
c_moylurg_adj_cumbric                 ;        ;Magh Luirgan;;
c_moylurg_adj_welsh                   ;        ;Magh Luirgan;;
c_moylurg_adj_breton                  ;        ;Magh Luirgan;;
c_moylurg_adj_cornish                 ;        ;Magh Luirgan;;
#Norway,,,,,,,,,,,,,,;;;;
c_vestfold_adj                        ;Vestfold;Vestfoldr;;Vestfolder
c_akershus_adj                        ;Vingulmark;Vingulmörkr;;Akerian
c_telemark_adj                        ;Telemark;Þelamørkr;;Telemarkian
c_agder_adj                           ;Agder   ;Agðir;;Agderian
c_raumrike_adj                        ;        ;Raumríkír;;
c_gudbrandzdalar_adj                  ;        ;Guðbrandzdœlir;;
c_oppland_adj                         ;Ringerike;Hringaríkir;;Opplander
c_hedmark_adj                         ;Hedmark ;Heiðmørkr;;Hedmarkian
c_bergenshus_adj                      ;Hordaland;Horðr;;Bergenian
c_sogn_adj                            ;        ;Sognr;;
c_foerde_adj                          ;        ;Firðir;;
c_nordland_adj                        ;Nordmøre;Norðmœrir;;Nordlander
c_sunmore_adj                         ;        ;Sunnmœrir;;
c_romsdal_adj                         ;        ;Raumsdœlir;;
c_trondelag_adj                       ;Uttrøndelag;Ytriþrœndalóg;;Trondish
#c_orkanger_adj,Okrdœlir,Okrdœlir,Okrdœlir,,Okrdœlir,,,,,,,,,x;;;;
c_steinkjer_adj                       ;        ;Innriþrœndalóg;;
c_halogaland_adj                      ;Hålogaland;Hálogalandr;;Hålogalander
c_naumadal_adj                        ;Namdalen;Naumdœlir;;Naumadalian
c_finnmark_adj                        ;Finnmark;Finnr;;Finnmarkian
c_jamtland_adj                        ;Jamtish ;Jamtalandr;;Jamtlandic
c_herjedalen_adj                      ;Härjedalen;Herjárdœlir;;Herjedalian
c_southisland_adj                     ;        ;Suðurlandr;;
c_nordisland_adj                      ;        ;Norðurlandr;;
########################################,,,,,,,,,,,,,,;;;;
#Wales,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
c_dyfed_adj                           ;Dyfed   ;Dyfedeg;;Dyfedian
c_ceredigion_adj                      ;        ;Ceredigioneg;;
c_ystrad_tywi_adj                     ;        ;Ystrad Tywieg;;
c_brycheiniog_adj                     ;        ;Brycheiniogeg;;
c_anglesey_adj                        ;        ;Ynys Moneg;;
c_gwynedd_adj                         ;Gwynedd ;Gwyneddeg;;Gwyneddian
c_perfeddwlad_adj                     ;Perfeddwlad;Perfeddwladeg;;Perfeddwladian
c_gwyr_adj                            ;        ;Gwyreg;;
c_glamorgan_adj                       ;Glywysing;Glywysingeg;;Glamorganian
c_gwent_adj                           ;Gwent   ;Gwenteg;;Gwentian
c_powys_adj                           ;Powys   ;Powys;;Powysian
c_powys_wenwynwyn_adj                 ;Powys   ;Powys;;
c_buellt_adj                          ;        ;Buellteg;;
c_rhwng_adj                           ;        ;Rhwng Gwy a Hafreneg;;
########################################,,,,,,,,,,,,,,;;;;
#Scotland,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
c_buchan_adj                          ;Banff   ;Banffeach;;Buchanian
c_obardheathain_adj                   ;        ;Obar Dheathaineach;;
c_cinnchardainn_adj                   ;        ;Cinn Chardainneach;;
c_atholl_adj                          ;Atholl  ;Atholleach;;Athollian
c_gowrie_adj                          ;Gowrie  ;Gowrieach;;Gowrian
c_fife_adj                            ;Fife    ;Fifeach;;Fifenian
c_strathearn_adj                      ;Strathearn;Strathearneach;;Strathearnian
c_isle_of_man_adj                     ;Manx    ;Manneach;;Manx
c_galloway_adj                        ;Galloway;Gall Ghaidheal;;Gallowayan
c_bailenahuige_adj                    ;        ;Baile Na H Uigeach;;
c_dunphris_adj                        ;        ;Srath Anann;;
c_argyll_adj                          ;Argyll  ;Earra Ghaidhealeach;;Argyllian
c_muile_adj                           ;        ;Muileach;;
c_ile_adj                             ;        ;Ileach;;
c_kintyre_adj                         ;        ;Kintyreach;;
c_bod_adj                             ;        ;Bodeach;;
c_caithness_adj                       ;Caithness;Cataibheach;;Caithnessian
c_ross_adj                            ;Ross    ;Roseach;;Rossian
c_gallaibh_adj                        ;        ;Gallaibheach;;
c_dunbar_adj                          ;Berwick ;Berwickeach;;Dunbarian
c_lothian_adj                         ;Lothian ;Lodainneach;;Lothian
c_napuballan_adj                      ;        ;Na Puballaneach;;
c_salcraig_adj                        ;        ;Salcraigeach;;
c_teviotdale_adj                      ;Roxburgh;Roxburgheach;;Teviotdalian
c_moray_adj                           ;        ;Moireibheach;;
c_inbhirnarann_adj                    ;        ;Inbhir Naranneach;;
c_inbhirnis_adj                       ;        ;Inbhir Niseach;;
c_dunbreatainn_adj                    ;        ;Lennoxeach;;
c_rinnfriu_adj                        ;Strathclyde;Strathclydeach;;
c_clydesdale_adj                      ;Clydesdale;Clydesdaleach;;Clydesdalish
c_carrick_adj                         ;Carrick ;Carrickeach;;Carrickian
c_leodhas_adj                         ;        ;Leodhaseach;;
c_uibhist_adj                         ;        ;Uibhisteach;;
c_innse_gall_adj                      ;Skye    ;Sgitheanach;;Hebridean
########################################,,,,,,,,,,,,,,;;;;
#Canaries,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
c_tenerife_adj                        ;        ;Tenerife;;
c_tenerife_adj_zanata                 ;        ;Ašenšen;;
c_fuerteventura_adj                   ;        ;Fuerteventura;;
c_fuerteventura_adj_zanata            ;        ;Mahãr-at;;
#Indian ocean islands,,,,,,,,,,,,,,;;;;
c_dahlak_adj                          ;Dahlak  ;Dahlakî;;
c_naqis_adj                           ;        ;Naqîsî;;
#Ireland,,,,,,,,,,,,,,;;;;
c_brega_adj                           ;        ;Brega;;
c_offaly_adj                          ;        ;Offalyan;;
c_cavan_adj                           ;        ;Cavanan;;
c_hy_many_adj                         ;        ;Hy Many;;
c_tethbae_adj                         ;        ;Tethbaean;;
c_tipperary_adj                       ;        ;Tipperaryan;;
c_wicklow_adj                         ;        ;Wicklowan;;
c_limerick_adj                        ;        ;Limerickan;;
c_cork_adj                            ;        ;Corkish;;
c_bangor_adj                          ;        ;Bangoran;;
####,,,,,,,,,,,,,,;;;;
#Africa,,,,,,,,,,,,,,;;;;
c_takrur_adj                          ;        ;Takruran;;
c_silla_adj                           ;        ;Sillaan;;
c_diafunu_adj                         ;        ;Diafunuan;;
c_say_adj                             ;        ;Sayan;;
#East,african,,,,,,,,,,,,,;;;;
c_wolqayt_adj                         ;        ;Wolqayt;;
c_maikele_bahr_adj                    ;        ;Maikele Bahran;;
c_suakin_adj                          ;Suakin  ;Suakinan;;Suakin
c_suakin_adj_greek                    ;        ;Limen Evangelian;;
c_suakin_adj_roman                    ;        ;Limen Evangelian;;
c_aydhab_adj                          ;‘Aydhab ;Aydhaban;;Aydhab
c_aydhab_adj_greek                    ;        ;Berenikan;;
c_aydhab_adj_roman                    ;        ;Berenikan;;
c_elatrun_adj                         ;        ;Elatrunan;;
c_qasribrim_adj                       ;        ;Qasribriman;;
c_tanjur_adj                          ;        ;Tanjuran;;
c_semna_adj                           ;        ;Semnan;;
c_nubia_adj_greek                     ;        ;Pakhôran;;
c_qasribrim_adj_greek                 ;        ;Primian;;
c_abuhammad_adj                       ;        ;Abuhammadan;;
c_dongloa_adj                         ;        ;Dongloan;;
c_butana_adj                          ;        ;Butanan;;
c_alwa_adj                            ;Alodian ;Alwanan;;
c_soba_adj                            ;        ;Soban;;
#Sachsen,,,,,,,,,,,,,,;;;;
c_grone_adj                           ;        ;Gronische;;
c_everstein_adj                       ;        ;Eversteinische;;
#Hausaland,,,,,,,,,,,,,,;;;;
c_tauha_adj                           ;        ;Tauhi;;
c_gobir_adj                           ;        ;Gobiri;;
c_kebbi_adj                           ;        ;Kebbi;;
c_yauri_adj                           ;        ;Yauri;;
c_zamfara_adj                         ;        ;Zamfari;;
#Kanem,,,,,,,,,,,,,,;;;;
c_katsina_adj                         ;        ;Katsini;;
c_kano_adj                            ;        ;Kano;;
c_wadai_adj                           ;        ;Wadai;;
c_bagirmi_adj                         ;        ;Bagirmi;;
c_kanem_adj                           ;        ;Kanem;;
c_munio_adj                           ;        ;Munii;;
c_kagha_adj                           ;        ;Kaghi;;
c_bornu_adj                           ;        ;Bornu;;
#Adal,,,,,,,,,,,,,,;;;;
c_assab_adj                           ;Assab   ;Assabi;;Assab
c_danakil_adj                         ;        ;Danakili;;
c_bur_adj                             ;        ;Bur;;
c_tedjoura_adj                        ;        ;Tedjouri;;
c_mora_adj                            ;        ;Mora;;
c_shewa_adj                           ;        ;Shewan;;
c_ifat_adj                            ;        ;Ifati;;
#Sennar,,,,,,,,,,,,,,;;;;
c_uri_adj                             ;        ;Uri;;
c_kordofan_adj                        ;        ;Kordofani;;
#Maikele,Bahr,,,,,,,,,,,,,;;;;
c_adulis_adj                          ;        ;Aduli;;
c_marya_adj                           ;        ;Maryi;;
#Nubia,,,,,,,,,,,,,,;;;;
c_ghazali_adj                         ;        ;Ghazali;;
c_dongola_adj                         ;        ;Dongolan;;
#Abyssinia,,,,,,,,,,,,,,;;;;
d_gojjam_adj                          ;Gojjam  ;Gojjami;;Gojjam
c_amhara_adj                          ;        ;Amharan;;
c_angot_adj                           ;        ;Angoti;;
c_begemder_adj                        ;Begemder;Begemderan;;Begemder
c_semien_adj                          ;Semien  ;Semien;;Semien
c_tigre_adj                           ;Tigrean ;Tigrean;;
c_lasta_adj                           ;        ;Lastan;;
c_intarta_adj                         ;        ;Intartan;;
c_gojjam_adj                          ;Gojjam  ;Gojjami;;Gojjam
d_timbuktu_adj                        ;Timbuktu;Timbuktu;;
#Persia,,,,,,,,,,,,,,;;;;
c_khwarizm_adj                        ;        ;Khwarizmi;;
c_sistan_adj                          ;        ;Sîstánî;;
c_jask_adj                            ;        ;Jaski;;
c_baluchistan_adj                     ;        ;Baluchi;;
c_khiva_adj                           ;Khivan  ;Khivan;;Khivan
#Germany,,,,,,,,,,,,,,;;;;
c_hessen_adj                          ;        ;Hessen;;
#Russia,,,,,,,,,,,,,,;;;;
c_karelen_adj                         ;Karelian;Karelenian;;
c_koporje_adj                         ;        ;Koporjan;;
#Sicily,,,,,,,,,,,,,,;;;;
c_andria_adj                          ;        ;Andrian;;
#Burgundy,,,,,,,,,,,,,,;;;;
c_varais_adj                          ;        ;Varai;;
####Balkan,,,,,,,,,,,,,,;;;;
##Serbia,,,,,,,,,,,,,,;;;;
#Rashka,,,,,,,,,,,,,,;;;;
c_rashka_adj                          ;Rascian ;Raškan;;Rashkan
c_rashka_adj_greek                    ;        ;Rascian;;
c_rashka_adj_east_gothic              ;        ;Rascian;;
c_rashka_adj_arberian                 ;        ;Rashkëan;;
c_macva_adj                           ;        ;Macvan;;
c_macva_adj_greek                     ;        ;Capedounian;;
c_macva_adj_east_gothic               ;        ;Capedounian;;
c_macva_adj_german                    ;        ;Matschvan;;
c_macva_adj_low_german                ;        ;Matschvan;;
c_macva_adj_low_saxon                 ;        ;Matschvan;;
c_macva_adj_thuringian                ;        ;Matschvan;;
c_macva_adj_swabian                   ;        ;Matschvan;;
c_macva_adj_bavarian                  ;        ;Matschvan;;
c_macva_adj_franconian                ;        ;Matschvan;;
c_macva_adj_low_frankish              ;        ;Matschvan;;
c_macva_adj_dutch                     ;        ;Matschvan;;
c_macva_adj_hungarian                 ;        ;Macsóan;;
c_macva_adj_szekely                   ;        ;Macsóan;;
c_prizren_adj                         ;        ;Hvosnoan;;
c_prizren_adj_greek                   ;        ;Petrizenian;;
c_prizren_adj_east_gothic             ;        ;Petrizenian;;
c_prizren_adj_arberian                ;        ;Prizreni;;
c_prizren_adj_oghuz                   ;        ;Pürzeynan;;
c_prizren_adj_turkmen                 ;        ;Pürzeynan;;
c_prizren_adj_turkish                 ;        ;Pürzeynan;;
c_prizren_adj_pecheneg                ;        ;Pürzeynan;;
c_belgrade_adj                        ;Belgrade;Belgradan;;Belgradian
c_belgrade_adj_hungarian              ;        ;Belgrádan;;
c_belgrade_adj_greek                  ;Singidunum;Singidounan;;
c_belgrade_adj_east_gothic            ;Singidunum;Singidounan;;
c_belgrade_adj_roman                  ;Singidunum;Singidunuman;;
c_belgrade_adj_italian                ;        ;Belgradoese;;
c_belgrade_adj_venetian               ;        ;Belgradoese;;
c_belgrade_adj_ligurian               ;        ;Belgradoese;;
c_belgrade_adj_central_italian        ;        ;Belgradoese;;
c_belgrade_adj_southern_italian       ;        ;Belgradoese;;
c_belgrade_adj_tuscan                 ;        ;Belgradoese;;
c_belgrade_adj_neapolitan             ;        ;Belgradoese;;
c_belgrade_adj_corsican               ;        ;Belgradoese;;
c_belgrade_adj_sardinian              ;        ;Belgradoese;;
c_belgrade_adj_dalmatian              ;        ;Belgradoese;;
c_belgrade_adj_sicilian               ;        ;Belgradoese;;
#Zachlumia,,,,,,,,,,,,,,;;;;
c_polimlje_adj                        ;        ;Polimljan;;
c_hum_adj                             ;Drina   ;Podrinjan;;Humian
c_hum_adj_greek                       ;        ;Dreinosan;;
c_hum_adj_east_gothic                 ;        ;Dreinosan;;
c_hum_adj_roman                       ;        ;Drinusan;;
c_zachlumia_adj                       ;Podgorje;Podgorjan;;Zachlumian
c_zachlumia_adj_greek                 ;Zachlumian;Zachloumian;;
c_zachlumia_adj_east_gothic           ;Zachlumian;Zachloumian;;
#Zeta,,,,,,,,,,,,,,;;;;
c_travunija_adj                       ;        ;Travunijan;;
c_travunija_adj_greek                 ;        ;Terbounian;;
c_travunija_adj_east_gothic           ;        ;Terbounian;;
c_travunija_adj_italian               ;        ;Trebignan;;
c_travunija_adj_venetian              ;        ;Trebignan;;
c_travunija_adj_ligurian              ;        ;Trebignan;;
c_travunija_adj_central_italian       ;        ;Trebignan;;
c_travunija_adj_southern_italian      ;        ;Trebignan;;
c_travunija_adj_tuscan                ;        ;Trebignan;;
c_travunija_adj_neapolitan            ;        ;Trebignan;;
c_travunija_adj_corsican              ;        ;Trebignan;;
c_travunija_adj_sardinian             ;        ;Trebignan;;
c_travunija_adj_dalmatian             ;        ;Trebignan;;
c_travunija_adj_sicilian              ;        ;Trebignan;;
c_zeta_adj_greek                      ;Dukljan ;Diokleian;;
c_zeta_adj_east_gothic                ;Dukljan ;Diokleian;;
c_zeta_adj_roman                      ;Dukljan ;Dioclean;;
c_zeta_adj_oghuz                      ;Montenegro;Karadagan;;
c_zeta_adj_turkmen                    ;Montenegro;Karadagan;;
c_zeta_adj_turkish                    ;Montenegro;Karadagan;;
c_zeta_adj_pecheneg                   ;Montenegro;Karadagan;;
c_primorje_adj                        ;        ;Primorjan;;
c_primorje_adj_greek                  ;        ;Askrivionan;;
c_primorje_adj_east_gothic            ;        ;Askrivionan;;
c_primorje_adj_italian                ;        ;Càttaran;;
c_primorje_adj_venetian               ;        ;Càttaran;;
c_primorje_adj_ligurian               ;        ;Càttaran;;
c_primorje_adj_central_italian        ;        ;Càttaran;;
c_primorje_adj_southern_italian       ;        ;Càttaran;;
c_primorje_adj_tuscan                 ;        ;Càttaran;;
c_primorje_adj_neapolitan             ;        ;Càttaran;;
c_primorje_adj_corsican               ;        ;Càttaran;;
c_primorje_adj_sardinian              ;        ;Càttaran;;
c_primorje_adj_dalmatian              ;        ;Càttaran;;
c_primorje_adj_sicilian               ;        ;Càttaran;;
c_primorje_adj_oghuz                  ;        ;Koturan;;
c_primorje_adj_turkmen                ;        ;Koturan;;
c_primorje_adj_turkish                ;        ;Koturan;;
c_primorje_adj_pecheneg               ;        ;Koturan;;
##Ragusa,,,,,,,,,,,,,,;;;;
#Ragusa,,,,,,,,,,,,,,;;;;
c_ragusa_adj                          ;Dubrovnik;Dubrovnikan;;Ragusan
c_ragusa_adj_italian                  ;        ;Ragusan;;
c_ragusa_adj_venetian                 ;        ;Ragusan;;
c_ragusa_adj_ligurian                 ;        ;Ragusan;;
c_ragusa_adj_central_italian          ;        ;Ragusan;;
c_ragusa_adj_southern_italian         ;        ;Ragusan;;
c_ragusa_adj_tuscan                   ;        ;Ragusan;;
c_ragusa_adj_neapolitan               ;        ;Ragusan;;
c_ragusa_adj_corsican                 ;        ;Ragusan;;
c_ragusa_adj_sardinian                ;        ;Ragusan;;
c_ragusa_adj_dalmatian                ;        ;Ragusan;;
c_ragusa_adj_sicilian                 ;        ;Ragusan;;
c_ragusa_adj_roman                    ;        ;Ragusian;;
c_ragusa_adj_greek                    ;        ;Raguian;;
c_ragusa_adj_east_gothic              ;        ;Raguian;;
c_ragusa_adj_frankish                 ;        ;Ragusan;;
c_ragusa_adj_norman                   ;        ;Ragusan;;
c_ragusa_adj_arpitan                  ;        ;Ragusan;;
c_ragusa_adj_occitan                  ;        ;Ragusan;;
c_ragusa_adj_german                   ;        ;Ragusan;;
c_ragusa_adj_thuringian               ;        ;Ragusan;;
c_ragusa_adj_bavarian                 ;        ;Ragusan;;
c_ragusa_adj_swabian                  ;        ;Ragusan;;
c_ragusa_adj_franconian               ;        ;Ragusan;;
c_ragusa_adj_low_saxon                ;        ;Ragusan;;
c_ragusa_adj_low_german               ;        ;Ragusan;;
c_ragusa_adj_low_frankish             ;        ;Ragusan;;
c_ragusa_adj_dutch                    ;        ;Ragusan;;
##Croatia,,,,,,,,,,,,,,;;;;
#Croatia,,,,,,,,,,,,,,;;;;
c_modrus_adj                          ;        ;Modrušian;;
c_okic_adj                            ;        ;Okicaca;;
c_vodica_adj                          ;        ;Vodican;;
c_vrbas_adj                           ;        ;Vrbasan;;
c_senj_adj                            ;Lika    ;Likan;;Senjian
c_senj_adj_italian                    ;        ;Liccese;;
c_senj_adj_venetian                   ;        ;Liccese;;
c_senj_adj_ligurian                   ;        ;Liccese;;
c_senj_adj_central_italian            ;        ;Liccese;;
c_senj_adj_southern_italian           ;        ;Liccese;;
c_senj_adj_tuscan                     ;        ;Liccese;;
c_senj_adj_neapolitan                 ;        ;Liccese;;
c_senj_adj_corsican                   ;        ;Liccese;;
c_senj_adj_sardinian                  ;        ;Liccese;;
c_senj_adj_sicilian                   ;        ;Liccese;;
#Northen,Dalmatian,Islands,,,,,,,,,,,,;;;;
c_veglia_adj                          ;Krk     ;Krku;;Veglian
c_veglia_adj_thuringian               ;        ;Veglian;;
c_veglia_adj_bavarian                 ;        ;Veglian;;
c_veglia_adj_swabian                  ;        ;Veglian;;
c_veglia_adj_franconian               ;        ;Veglian;;
c_veglia_adj_low_saxon                ;        ;Veglian;;
c_veglia_adj_low_german               ;        ;Veglian;;
c_veglia_adj_low_frankish             ;        ;Veglian;;
c_veglia_adj_dutch                    ;        ;Veglian;;
c_veglia_adj_german                   ;        ;Veglian;;
c_veglia_adj_italian                  ;        ;Veglian;;
c_veglia_adj_venetian                 ;        ;Veglian;;
c_veglia_adj_ligurian                 ;        ;Veglian;;
c_veglia_adj_central_italian          ;        ;Veglian;;
c_veglia_adj_southern_italian         ;        ;Veglian;;
c_veglia_adj_tuscan                   ;        ;Veglian;;
c_veglia_adj_neapolitan               ;        ;Veglian;;
c_veglia_adj_corsican                 ;        ;Veglian;;
c_veglia_adj_sardinian                ;        ;Veglian;;
c_veglia_adj_sicilian                 ;        ;Veglian;;
c_veglia_adj_roman                    ;        ;Curictan;;
c_veglia_adj_greek                    ;        ;Kyrikonan;;
c_veglia_adj_east_gothic              ;        ;Kyrikonan;;
#Southern,Dalmatian,Islands,,,,,,,,,,,,;;;;
c_hvar_adj                            ;        ;Hvarian;;
c_brac_adj                            ;        ;Bracan;;
c_korcula_adj                         ;Korculan;Korculan;;
#Dalamtian,coast,,,,,,,,,,,,,;;;;
c_split_adj                           ;Cetina  ;Cetinan;;Splitian
c_bribir_adj                          ;        ;Bribiran;;
c_omis_adj                            ;Neretvan;Neretvan;;
c_knin_adj                            ;        ;Knin;;
c_zadar_adj                           ;Zadar   ;Zadaran;;Zadarian
c_zadar_adj_greek                     ;        ;Diadoran;;
c_zadar_adj_arberian                  ;        ;Diadoran;;
c_zadar_adj_armenian                  ;        ;Diadoran;;
c_zadar_adj_alan                      ;        ;Diadoran;;
c_zadar_adj_georgian                  ;        ;Diadoran;;
c_zadar_adj_italian                   ;        ;Zaranese;;
c_zadar_adj_venetian                  ;        ;Jatarese;;
c_zadar_adj_ligurian                  ;        ;Zaranese;;
c_zadar_adj_central_italian           ;        ;Zaranese;;
c_zadar_adj_southern_italian          ;        ;Zaranese;;
c_zadar_adj_tuscan                    ;        ;Jatarese;;
c_zadar_adj_neapolitan                ;        ;Zaranese;;
c_zadar_adj_corsican                  ;        ;Zaranese;;
c_zadar_adj_sardinian                 ;        ;Zaranese;;
c_zadar_adj_sicilian                  ;        ;Zaranese;;
c_zadar_adj_english                   ;        ;Jadrean;;
c_zadar_adj_frankish                  ;        ;Jadrean;;
c_zadar_adj_occitan                   ;        ;Jadrean;;
c_zadar_adj_arpitan                   ;        ;Jadrean;;
c_zadar_adj_norman                    ;        ;Jadrean;;
c_zadar_adj_german                    ;        ;Zaraische;;
c_zadar_adj_danish                    ;        ;Jadrean;;
c_zadar_adj_swedish                   ;        ;Jadrean;;
c_zadar_adj_norwegian                 ;        ;Jadrean;;
c_zadar_adj_gothic                    ;        ;Jadrean;;
c_zadar_adj_hungarian                 ;        ;Jadrean;;
c_zadar_adj_leonese                   ;        ;Jadrean;;
c_zadar_adj_castillan                 ;        ;Jadrean;;
c_zadar_adj_aragonese                 ;        ;Jadrean;;
c_zadar_adj_basque                    ;        ;Jadrean;;
#Srem,,,,,,,,,,,,,,;;;;
c_krizevci_adj                        ;Vukovar ;Vukovan;;Krizevcian
c_krizevci_adj_german                 ;        ;Wukowarische;;
c_krizevci_adj_hungarian              ;        ;Vlcoan;;
c_syrmia_adj                          ;Syrmian ;Syrmian;;
#Slavonia,,,,,,,,,,,,,,;;;;
c_varazdin_adj                        ;        ;Zagorjean;;
c_varazdin_adj_greek                  ;        ;Varasdinionan;;
c_varazdin_adj_arberian               ;        ;Varasdinionan;;
c_varazdin_adj_armenian               ;        ;Varasdinionan;;
c_varazdin_adj_alan                   ;        ;Varasdinionan;;
c_varazdin_adj_georgian               ;        ;Varasdinionan;;
c_varazdin_adj_german                 ;        ;Warasdinische;;
c_varazdin_adj_hungarian              ;        ;Varasdian;;
c_varazdin_adj_italian                ;        ;Varasdinense;;
c_varazdin_adj_venetian               ;        ;Varasdinense;;
c_varazdin_adj_ligurian               ;        ;Varasdinense;;
c_varazdin_adj_central_italian        ;        ;Varasdinense;;
c_varazdin_adj_southern_italian       ;        ;Varasdinense;;
c_varazdin_adj_tuscan                 ;        ;Varasdinense;;
c_varazdin_adj_neapolitan             ;        ;Varasdinense;;
c_varazdin_adj_corsican               ;        ;Varasdinense;;
c_varazdin_adj_sardinian              ;        ;Varasdinense;;
c_varazdin_adj_sicilian               ;        ;Varasdinense;;
c_pozega_adj                          ;        ;Požegan;;
c_zagreb_adj                          ;Zagreb  ;Zagreban;;Zagrebian
c_zagreb_adj_hungarian                ;        ;Zágrában;;
c_zagreb_adj_german                   ;        ;Agramische;;
c_zagreb_adj_greek                    ;        ;Andautonian;;
c_zagreb_adj_arberian                 ;        ;Andautonian;;
c_zagreb_adj_armenian                 ;        ;Andautonian;;
c_zagreb_adj_alan                     ;        ;Andautonian;;
c_zagreb_adj_georgian                 ;        ;Andautonian;;
##Bosnia,,,,,,,,,,,,,,;;;;
#,,,,,,,,,,,,,,;;;;
c_vrhbosna_adj                        ;Bosnian ;Bosnian;;
c_donjikraji_adj                      ;        ;Donji Krajian;;
c_zavrsje_adj                         ;        ;Zavrsjian;;
c_rama_adj                            ;Rama    ;Raman;;Raman
c_usora_adj                           ;Usora   ;Usoran;;Usoran
c_soli_adj                            ;        ;Solin;;
##Bulgaria,,,,,,,,,,,,,,;;;;
#Vidin,,,,,,,,,,,,,,;;;;
c_vidin_adj                           ;Vidin   ;Vidinan;;Vidinian
c_vidin_adj_greek                     ;        ;Bononian;;
c_vidin_adj_arberian                  ;        ;Bononian;;
c_vidin_adj_armenian                  ;        ;Bononian;;
c_vidin_adj_alan                      ;        ;Bononian;;
c_vidin_adj_georgian                  ;        ;Bononian;;
c_vidin_adj_hungarian                 ;        ;Bodonyan;;
c_vidin_adj_romanian                  ;        ;Diiuan;;
c_branicevo_adj                       ;        ;Branicevan;;
c_branicevo_adj_greek                 ;        ;Viminacionian;;
c_branicevo_adj_arberian              ;Viminacium;Viminacionian;;
c_branicevo_adj_armenian              ;Viminacium;Viminacionian;;
c_branicevo_adj_alan                  ;Viminacium;Viminacionian;;
c_branicevo_adj_georgian              ;Viminacium;Viminacionian;;
c_branicevo_adj_oghuz                 ;        ;Alaga Hisaran;;
c_branicevo_adj_turkmen               ;        ;Alaga Hisaran;;
c_branicevo_adj_turkish               ;        ;Alaga Hisaran;;
#Philipoppolis,,,,,,,,,,,,,,;;;;
c_kopsis_adj                          ;        ;Kopsisan;;
c_kopsis_adj_oghuz                    ;        ;Gjopsian;;
c_kopsis_adj_turkmen                  ;        ;Gjopsian;;
c_kopsis_adj_turkish                  ;        ;Gjopsian;;
c_mesembria_adj                       ;Zagore  ;Zagorean;;Mesembrian
c_mesembria_adj_greek                 ;        ;Zagorian;;
c_mesembria_adj_arberian              ;        ;Zagorian;;
